,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1973,7.5,0.66,0.1,1.7,0.105,9.0,24.0,0.99546,3.29,1.18,10.3,6
1974,6.6,0.58,0.0,2.0,0.064,17.0,43.0,0.99626,3.2,0.48,10.5,5
1975,7.6,0.42,0.33,1.75,0.078,32.0,48.0,0.99628,3.2,0.77,10.4,6
1976,10.8,0.28,0.49,2.2,0.118,6.0,28.0,0.9976,3.22,0.77,11.8,7
1977,10.0,0.41,0.46,2.2,0.081,14.0,29.0,0.9982,3.21,0.7,9.9,6
1978,6.6,0.96,0.0,1.9,0.096,15.0,36.0,0.9978,3.51,0.53,9.5,5
1979,6.1,0.36,0.14,1.7,0.077,13.0,27.0,0.99514,3.36,0.59,10.4,5
1980,10.6,0.5,0.49,2.4,0.066,15.0,47.0,0.9987,3.22,0.7,10.4,7
1981,8.4,0.49,0.13,2.5,0.0969999999999999,34.0,69.0,0.9962,3.19,0.59,9.4,6
1982,10.1,0.56,0.24,2.6,0.079,6.0,24.0,0.9984,3.28,0.93,10.0,6
1983,6.0,0.7,0.0,1.75,0.0409999999999999,6.0,12.0,0.99258,3.61,0.59,9.4,5
1984,11.9,0.39,0.49,2.6,0.085,29.0,62.0,1.0001,3.09,0.68,10.4,6
1985,7.2,0.5,0.34,1.8,0.0819999999999999,29.0,66.0,0.99694,3.48,0.77,9.7,7
1986,7.7,0.6,0.26,2.9,0.079,25.0,65.0,0.99631,3.26,0.53,9.3,7
1987,6.9,0.735,0.06,6.2,0.095,16.0,37.0,0.9955,3.39,0.82,10.2,7
1988,6.7,0.84,0.04,1.6,0.063,6.0,18.0,0.9955,3.59,0.48,10.6,6
1989,8.1,0.49,0.33,2.8,0.074,25.0,60.0,0.9972,3.22,0.63,9.5,6
1990,10.9,0.31,0.43,1.7,0.104,4.0,12.0,0.9985,3.15,0.82,9.4,6
1991,10.9,0.29,0.47,4.5,0.0559999999999999,8.0,16.0,0.99519,3.29,0.68,11.7,7
1992,5.0,0.32,0.0,1.9,0.044,8.0,18.0,0.99235,3.78,0.73,12.4,6
1993,6.7,0.67,0.08,1.75,0.0559999999999999,15.0,21.0,0.99352,3.48,0.6,11.8,6
1994,8.4,0.69,0.05,2.8,0.0819999999999999,20.0,49.0,0.9988,3.35,0.54,10.8,5
1995,8.3,0.56,0.24,2.4,0.077,5.0,10.0,0.99444,3.34,0.59,11.5,6
1996,7.7,1.18,0.21,2.0,0.0819999999999999,7.0,35.0,0.9972,3.27,0.48,9.7,5
1997,9.2,0.61,0.17,2.9,0.11,11.0,45.0,0.9994,3.15,0.59,9.7,5
1998,8.7,0.43,0.4,2.2,0.079,32.0,44.0,0.99526,3.31,0.77,10.5,6
1999,7.0,0.55,0.15,2.8,0.107,23.0,58.0,0.9973,3.44,0.48,9.5,5
2000,7.5,0.57,0.02,1.9,0.0559999999999999,3.0,8.0,0.99564,3.36,0.46,10.6,5
2001,8.9,0.41,0.45,4.6,0.0559999999999999,15.0,34.0,0.99652,3.1,0.59,11.7,6
2002,8.1,0.38,0.42,2.7,0.096,12.0,49.0,0.9968,3.1,0.73,9.5,6
2003,6.0,0.53,0.0,1.7,0.0579999999999999,6.0,14.0,0.9958,3.4,0.58,10.8,6
2004,6.9,0.59,0.01,1.5,0.0819999999999999,8.0,19.0,0.99362,3.48,0.56,11.3,5
2005,7.1,0.6,0.08,2.7,0.08,32.0,74.0,0.9972,3.47,0.62,9.6,5
2006,8.0,0.725,0.08,2.5,0.084,31.0,72.0,0.99685,3.35,0.52,10.0,6
2007,7.0,0.55,0.24,2.5,0.077,20.0,84.0,0.99552,3.43,0.64,10.0,7
2008,8.7,0.46,0.24,2.1,0.109,3.0,15.0,0.9966,3.15,0.66,9.6,5
2009,8.5,0.5,0.49,2.4,0.094,12.0,39.0,0.9978,3.31,0.61,9.0,5
2010,8.4,0.48,0.31,2.2,0.072,11.0,50.0,0.99364,3.31,0.56,12.3,7
2011,14.3,0.645,0.49,2.2,0.074,6.0,19.0,1.00315,3.24,0.75,10.0,6
2012,10.4,0.43,0.24,2.6,0.087,27.0,61.0,0.9988,3.24,0.6,9.2,6
2013,8.2,0.54,0.24,2.8,0.086,26.0,71.0,0.99613,3.31,0.58,9.1,5
2014,11.6,0.38,0.55,5.5,0.0969999999999999,15.0,33.0,0.9996,3.3,0.77,9.6,6
2015,7.0,0.5,0.57,2.1,0.073,24.0,52.0,0.99605,3.43,0.67,11.2,6
2016,8.1,0.64,0.22,1.6,0.1159999999999999,5.0,19.0,0.99828,3.27,0.58,9.7,5
2017,7.8,0.55,0.14,2.3,0.086,36.0,100.0,0.9987,3.29,0.54,9.8,6
2018,8.9,0.43,0.32,2.3,0.072,32.0,48.0,0.99408,3.38,0.72,11.2,6
2019,7.1,0.49,0.2,3.4,0.068,11.0,24.0,0.9973,3.42,0.62,9.4,5
2020,6.4,0.46,0.2,2.1,0.076,16.0,40.0,0.99647,3.57,0.57,10.5,6
2021,8.9,0.39,0.48,2.3,0.093,6.0,12.0,0.99408,3.34,0.56,11.0,6
2022,6.6,0.64,0.21,2.3,0.08,30.0,77.0,0.99534,3.38,0.52,11.0,6
2023,10.8,0.46,0.14,1.8,0.049,36.0,52.0,0.99538,3.14,0.59,10.9,6
2024,7.6,0.78,0.32,1.9,0.0819999999999999,16.0,86.0,0.99748,3.31,0.52,10.0,5
2025,7.2,0.43,0.27,2.7,0.063,23.0,116.0,0.9982,3.46,0.57,9.5,4
2026,7.0,0.43,0.4,1.9,0.073,16.0,62.0,0.99668,3.48,0.66,9.4,6
2027,7.7,0.4,0.16,2.7,0.06,20.0,49.0,0.9959,3.21,0.59,9.7,6
2028,7.3,0.52,0.25,1.9,0.074,16.0,49.0,0.9962,3.38,0.46,9.5,5
2029,7.9,0.46,0.24,2.0,0.093,41.0,110.0,0.9974,3.21,0.62,9.2,5
2030,6.7,0.53,0.21,2.3,0.062,19.0,50.0,0.99489,3.36,0.62,10.0,6
2031,8.8,0.48,0.3,3.2,0.09,25.0,105.0,0.998,3.31,0.53,9.4,5
2032,11.2,0.35,0.48,3.1,0.086,26.0,63.0,1.0003,3.23,0.8,11.5,6
2033,7.1,0.69,0.0,2.8,0.102,4.0,10.0,0.99672,3.46,0.74,11.8,7
2034,8.6,0.31,0.38,2.2,0.062,26.0,85.0,0.99577,3.17,0.46,10.0,5
2035,6.7,0.46,0.19,2.4,0.067,14.0,35.0,0.9947,3.59,0.6,11.2,6
2036,11.9,0.69,0.49,2.6,0.095,24.0,58.0,0.9994,3.3,0.53,10.5,6
2037,5.6,0.54,0.19,1.9,0.062,30.0,69.0,0.99344,3.56,0.61,10.3,5
2038,10.4,0.32,0.43,2.4,0.061,25.0,42.0,0.9984,3.08,0.81,10.0,6
2039,11.5,0.24,0.47,2.6,0.075,6.0,15.0,0.9985,3.07,0.82,10.1,7
2040,8.7,0.35,0.6,2.6,0.066,24.0,42.0,0.9973,3.27,0.51,11.1,5
2041,7.3,0.6,0.0,2.2,0.118,5.0,11.0,0.99636,3.38,0.62,9.95,6
2042,7.7,0.28,0.28,2.0,0.071,13.0,30.0,0.99064,3.26,0.72,10.1,7
2043,7.7,0.63,0.27,1.8,0.0969999999999999,20.0,84.0,0.99586,3.16,0.49,9.5,5
2044,8.2,0.29,0.42,4.3,0.085,6.0,12.0,0.99627,3.3,0.62,12.1,6
2045,7.0,0.38,0.33,2.2,0.0819999999999999,18.0,86.0,0.99768,3.47,0.65,9.3,6
2046,8.0,0.87,0.29,2.6,0.084,12.0,44.0,0.9979,3.3,0.49,9.2,5
2047,6.6,0.63,0.27,2.0,0.0969999999999999,22.0,71.0,0.99852,3.47,0.63,9.4,5
2048,11.9,0.28,0.49,4.2,0.098,9.0,17.0,1.0014,3.12,0.64,10.2,6
2049,8.4,0.34,0.24,1.9,0.076,16.0,36.0,0.9956,3.2,0.87,10.1,7
2050,11.9,0.38,0.49,2.3,0.081,24.0,42.0,0.9994,3.15,0.59,11.5,6
2051,6.6,0.31,0.13,2.0,0.0559999999999999,29.0,42.0,0.99388,3.52,0.87,12.0,7
2052,9.7,0.59,0.21,1.8,0.079,27.0,65.0,0.99745,3.14,0.58,9.4,5
2053,7.7,0.43,0.42,1.7,0.071,19.0,37.0,0.99258,3.32,0.77,12.5,8
2054,9.1,0.5,0.0,1.75,0.0579999999999999,5.0,13.0,0.9967,3.22,0.42,9.5,5
2055,6.2,0.31,0.18,2.3,0.059,12.0,28.0,0.9952,3.56,0.88,11.4,7
2056,7.4,0.7,0.0,1.9,0.076,11.0,34.0,0.9978,3.51,0.56,9.4,5
2057,7.8,0.88,0.0,2.6,0.098,25.0,67.0,0.9968,3.2,0.68,9.8,5
2058,7.8,0.76,0.04,2.3,0.092,15.0,54.0,0.997,3.26,0.65,9.8,5
2059,11.2,0.28,0.56,1.9,0.075,17.0,60.0,0.998,3.16,0.58,9.8,6
2060,7.4,0.66,0.0,1.8,0.075,13.0,40.0,0.9978,3.51,0.56,9.4,5
2061,7.9,0.6,0.06,1.6,0.069,15.0,59.0,0.9964,3.3,0.46,9.4,5
2062,7.3,0.65,0.0,1.2,0.065,15.0,21.0,0.9946,3.39,0.47,10.0,7
2063,7.8,0.58,0.02,2.0,0.073,9.0,18.0,0.9968,3.36,0.57,9.5,7
2064,7.5,0.5,0.36,6.1,0.071,17.0,102.0,0.9978,3.35,0.8,10.5,5
2065,6.7,0.58,0.08,1.8,0.0969999999999999,15.0,65.0,0.9959,3.28,0.54,9.2,5
2066,5.6,0.615,0.0,1.6,0.089,16.0,59.0,0.9943,3.58,0.52,9.9,5
2067,7.8,0.61,0.29,1.6,0.114,9.0,29.0,0.9974,3.26,1.56,9.1,5
2068,8.9,0.62,0.18,3.8,0.176,52.0,145.0,0.9986,3.16,0.88,9.2,5
2069,8.9,0.62,0.19,3.9,0.17,51.0,148.0,0.9986,3.17,0.93,9.2,5
2070,8.5,0.28,0.56,1.8,0.092,35.0,103.0,0.9969,3.3,0.75,10.5,7
2071,8.1,0.56,0.28,1.7,0.368,16.0,56.0,0.9968,3.11,1.28,9.3,5
2072,7.4,0.59,0.08,4.4,0.086,6.0,29.0,0.9974,3.38,0.5,9.0,4
2073,7.9,0.32,0.51,1.8,0.341,17.0,56.0,0.9969,3.04,1.08,9.2,6
2074,8.9,0.22,0.48,1.8,0.077,29.0,60.0,0.9968,3.39,0.53,9.4,6
2075,7.6,0.39,0.31,2.3,0.0819999999999999,23.0,71.0,0.9982,3.52,0.65,9.7,5
2076,7.9,0.43,0.21,1.6,0.106,10.0,37.0,0.9966,3.17,0.91,9.5,5
2077,8.5,0.49,0.11,2.3,0.084,9.0,67.0,0.9968,3.17,0.53,9.4,5
2078,6.9,0.4,0.14,2.4,0.085,21.0,40.0,0.9968,3.43,0.63,9.7,6
2079,6.3,0.39,0.16,1.4,0.08,11.0,23.0,0.9955,3.34,0.56,9.3,5
2080,7.6,0.41,0.24,1.8,0.08,4.0,11.0,0.9962,3.28,0.59,9.5,5
2081,7.1,0.71,0.0,1.9,0.08,14.0,35.0,0.9972,3.47,0.55,9.4,5
2082,7.8,0.645,0.0,2.0,0.0819999999999999,8.0,16.0,0.9964,3.38,0.59,9.8,6
2083,6.7,0.675,0.07,2.4,0.089,17.0,82.0,0.9958,3.35,0.54,10.1,5
2084,6.9,0.685,0.0,2.5,0.105,22.0,37.0,0.9966,3.46,0.57,10.6,6
2085,8.3,0.655,0.12,2.3,0.083,15.0,113.0,0.9966,3.17,0.66,9.8,5
2086,6.9,0.605,0.12,10.7,0.073,40.0,83.0,0.9993,3.45,0.52,9.4,6
2087,5.2,0.32,0.25,1.8,0.103,13.0,50.0,0.9957,3.38,0.55,9.2,5
2088,7.8,0.645,0.0,5.5,0.086,5.0,18.0,0.9986,3.4,0.55,9.6,6
2089,7.8,0.6,0.14,2.4,0.086,3.0,15.0,0.9975,3.42,0.6,10.8,6
2090,8.1,0.38,0.28,2.1,0.066,13.0,30.0,0.9968,3.23,0.73,9.7,7
2091,5.7,1.13,0.09,1.5,0.172,7.0,19.0,0.994,3.5,0.48,9.8,4
2092,7.3,0.45,0.36,5.9,0.074,12.0,87.0,0.9978,3.33,0.83,10.5,5
2093,8.8,0.61,0.3,2.8,0.088,17.0,46.0,0.9976,3.26,0.51,9.3,4
2094,7.5,0.49,0.2,2.6,0.332,8.0,14.0,0.9968,3.21,0.9,10.5,6
2095,8.1,0.66,0.22,2.2,0.069,9.0,23.0,0.9968,3.3,1.2,10.3,5
2096,6.8,0.67,0.02,1.8,0.05,5.0,11.0,0.9962,3.48,0.52,9.5,5
2097,4.6,0.52,0.15,2.1,0.054,8.0,65.0,0.9934,3.9,0.56,13.1,4
2098,7.7,0.935,0.43,2.2,0.114,22.0,114.0,0.997,3.25,0.73,9.2,5
2099,8.7,0.29,0.52,1.6,0.113,12.0,37.0,0.9969,3.25,0.58,9.5,5
2100,6.4,0.4,0.23,1.6,0.066,5.0,12.0,0.9958,3.34,0.56,9.2,5
2101,5.6,0.31,0.37,1.4,0.074,12.0,96.0,0.9954,3.32,0.58,9.2,5
2102,8.8,0.66,0.26,1.7,0.074,4.0,23.0,0.9971,3.15,0.74,9.2,5
2103,6.6,0.52,0.04,2.2,0.069,8.0,15.0,0.9956,3.4,0.63,9.4,6
2104,6.6,0.5,0.04,2.1,0.068,6.0,14.0,0.9955,3.39,0.64,9.4,6
2105,8.6,0.38,0.36,3.0,0.081,30.0,119.0,0.997,3.2,0.56,9.4,5
2106,7.6,0.51,0.15,2.8,0.11,33.0,73.0,0.9955,3.17,0.63,10.2,6
2107,7.7,0.62,0.04,3.8,0.084,25.0,45.0,0.9978,3.34,0.53,9.5,5
2108,10.2,0.42,0.57,3.4,0.07,4.0,10.0,0.9971,3.04,0.63,9.6,5
2109,7.5,0.63,0.12,5.1,0.111,50.0,110.0,0.9983,3.26,0.77,9.4,5
2110,7.8,0.59,0.18,2.3,0.076,17.0,54.0,0.9975,3.43,0.59,10.0,5
2111,7.3,0.39,0.31,2.4,0.074,9.0,46.0,0.9962,3.41,0.54,9.4,6
2112,8.8,0.4,0.4,2.2,0.079,19.0,52.0,0.998,3.44,0.64,9.2,5
2113,7.7,0.69,0.49,1.8,0.115,20.0,112.0,0.9968,3.21,0.71,9.3,5
2114,7.5,0.52,0.16,1.9,0.085,12.0,35.0,0.9968,3.38,0.62,9.5,7
2115,7.0,0.735,0.05,2.0,0.081,13.0,54.0,0.9966,3.39,0.57,9.8,5
2116,7.2,0.725,0.05,4.65,0.086,4.0,11.0,0.9962,3.41,0.39,10.9,5
2117,7.5,0.52,0.11,1.5,0.079,11.0,39.0,0.9968,3.42,0.58,9.6,5
2118,6.6,0.705,0.07,1.6,0.076,6.0,15.0,0.9962,3.44,0.58,10.7,5
2119,9.3,0.32,0.57,2.0,0.074,27.0,65.0,0.9969,3.28,0.79,10.7,5
2120,8.0,0.705,0.05,1.9,0.074,8.0,19.0,0.9962,3.34,0.95,10.5,6
2121,7.7,0.63,0.08,1.9,0.076,15.0,27.0,0.9967,3.32,0.54,9.5,6
2122,7.7,0.67,0.23,2.1,0.088,17.0,96.0,0.9962,3.32,0.48,9.5,5
2123,7.7,0.69,0.22,1.9,0.084,18.0,94.0,0.9961,3.31,0.48,9.5,5
2124,8.3,0.675,0.26,2.1,0.084,11.0,43.0,0.9976,3.31,0.53,9.2,4
2125,9.7,0.32,0.54,2.5,0.094,28.0,83.0,0.9984,3.28,0.82,9.6,5
2126,8.8,0.41,0.64,2.2,0.093,9.0,42.0,0.9986,3.54,0.66,10.5,5
2127,6.8,0.785,0.0,2.4,0.104,14.0,30.0,0.9966,3.52,0.55,10.7,6
2128,6.7,0.75,0.12,2.0,0.086,12.0,80.0,0.9958,3.38,0.52,10.1,5
2129,8.3,0.625,0.2,1.5,0.08,27.0,119.0,0.9972,3.16,1.12,9.1,4
2130,6.2,0.45,0.2,1.6,0.069,3.0,15.0,0.9958,3.41,0.56,9.2,5
2131,7.8,0.43,0.7,1.9,0.4639999999999999,22.0,67.0,0.9974,3.13,1.28,9.4,5
2132,7.4,0.5,0.47,2.0,0.086,21.0,73.0,0.997,3.36,0.57,9.1,5
2133,7.3,0.67,0.26,1.8,0.401,16.0,51.0,0.9969,3.16,1.14,9.4,5
2134,6.3,0.3,0.48,1.8,0.069,18.0,61.0,0.9959,3.44,0.78,10.3,6
2135,6.9,0.55,0.15,2.2,0.076,19.0,40.0,0.9961,3.41,0.59,10.1,5
2136,8.6,0.49,0.28,1.9,0.11,20.0,136.0,0.9972,2.93,1.95,9.9,6
2137,7.7,0.49,0.26,1.9,0.062,9.0,31.0,0.9966,3.39,0.64,9.6,5
2138,9.3,0.39,0.44,2.1,0.107,34.0,125.0,0.9978,3.14,1.22,9.5,5
2139,7.0,0.62,0.08,1.8,0.076,8.0,24.0,0.9978,3.48,0.53,9.0,5
2140,7.9,0.52,0.26,1.9,0.079,42.0,140.0,0.9964,3.23,0.54,9.5,5
2141,8.6,0.49,0.29,2.0,0.11,19.0,133.0,0.9972,2.93,1.98,9.8,5
2142,5.0,1.02,0.04,1.4,0.045,41.0,85.0,0.9938,3.75,0.48,10.5,4
2143,4.7,0.6,0.17,2.3,0.0579999999999999,17.0,106.0,0.9932,3.85,0.6,12.9,6
2144,6.8,0.775,0.0,3.0,0.102,8.0,23.0,0.9965,3.45,0.56,10.7,5
2145,7.0,0.5,0.25,2.0,0.07,3.0,22.0,0.9963,3.25,0.63,9.2,5
2146,7.6,0.9,0.06,2.5,0.079,5.0,10.0,0.9967,3.39,0.56,9.8,5
2147,8.1,0.545,0.18,1.9,0.08,13.0,35.0,0.9972,3.3,0.59,9.0,6
2148,8.3,0.61,0.3,2.1,0.084,11.0,50.0,0.9972,3.4,0.61,10.2,6
2149,7.8,0.5,0.3,1.9,0.075,8.0,22.0,0.9959,3.31,0.56,10.4,6
2150,8.1,0.575,0.22,2.1,0.077,12.0,65.0,0.9967,3.29,0.51,9.2,5
2151,7.2,0.49,0.24,2.2,0.07,5.0,36.0,0.996,3.33,0.48,9.4,5
2152,7.8,0.41,0.68,1.7,0.467,18.0,69.0,0.9973,3.08,1.31,9.3,5
2153,6.2,0.63,0.31,1.7,0.088,15.0,64.0,0.9969,3.46,0.79,9.3,5
2154,8.0,0.33,0.53,2.5,0.091,18.0,80.0,0.9976,3.37,0.8,9.6,6
2155,8.1,0.785,0.52,2.0,0.122,37.0,153.0,0.9969,3.21,0.69,9.3,5
2156,7.8,0.56,0.19,1.8,0.104,12.0,47.0,0.9964,3.19,0.93,9.5,5
2157,8.4,0.62,0.09,2.2,0.084,11.0,108.0,0.9964,3.15,0.66,9.8,5
2158,8.4,0.6,0.1,2.2,0.085,14.0,111.0,0.9964,3.15,0.66,9.8,5
2159,10.1,0.31,0.44,2.3,0.08,22.0,46.0,0.9988,3.32,0.67,9.7,6
2160,9.4,0.4,0.31,2.2,0.09,13.0,62.0,0.9966,3.07,0.63,10.5,6
2161,8.3,0.54,0.28,1.9,0.077,11.0,40.0,0.9978,3.39,0.61,10.0,6
2162,7.8,0.56,0.12,2.0,0.0819999999999999,7.0,28.0,0.997,3.37,0.5,9.4,6
2163,8.8,0.55,0.04,2.2,0.119,14.0,56.0,0.9962,3.21,0.6,10.9,6
2164,7.0,0.69,0.08,1.8,0.0969999999999999,22.0,89.0,0.9959,3.34,0.54,9.2,6
2165,7.3,1.07,0.09,1.7,0.178,10.0,89.0,0.9962,3.3,0.57,9.0,5
2166,7.3,0.695,0.0,2.5,0.075,3.0,13.0,0.998,3.49,0.52,9.2,5
2167,8.0,0.71,0.0,2.6,0.08,11.0,34.0,0.9976,3.44,0.53,9.5,5
2168,7.8,0.5,0.17,1.6,0.0819999999999999,21.0,102.0,0.996,3.39,0.48,9.5,5
2169,9.0,0.62,0.04,1.9,0.146,27.0,90.0,0.9984,3.16,0.7,9.4,5
2170,8.2,1.33,0.0,1.7,0.081,3.0,12.0,0.9964,3.53,0.49,10.9,5
2171,8.1,1.33,0.0,1.8,0.0819999999999999,3.0,12.0,0.9964,3.54,0.48,10.9,5
2172,8.0,0.59,0.16,1.8,0.065,3.0,16.0,0.9962,3.42,0.92,10.5,7
2173,6.1,0.38,0.15,1.8,0.072,6.0,19.0,0.9955,3.42,0.57,9.4,5
2174,8.0,0.745,0.56,2.0,0.118,30.0,134.0,0.9968,3.24,0.66,9.4,5
2175,5.6,0.5,0.09,2.3,0.049,17.0,99.0,0.9937,3.63,0.63,13.0,5
2176,6.6,0.5,0.01,1.5,0.06,17.0,26.0,0.9952,3.4,0.58,9.8,6
2177,7.9,1.04,0.05,2.2,0.084,13.0,29.0,0.9959,3.22,0.55,9.9,6
2178,8.4,0.745,0.11,1.9,0.09,16.0,63.0,0.9965,3.19,0.82,9.6,5
2179,8.3,0.715,0.15,1.8,0.089,10.0,52.0,0.9968,3.23,0.77,9.5,5
2180,7.2,0.415,0.36,2.0,0.081,13.0,45.0,0.9972,3.48,0.64,9.2,5
2181,7.8,0.56,0.19,2.1,0.081,15.0,105.0,0.9962,3.33,0.54,9.5,5
2182,7.8,0.56,0.19,2.0,0.081,17.0,108.0,0.9962,3.32,0.54,9.5,5
2183,5.2,0.34,0.0,1.8,0.05,27.0,63.0,0.9916,3.68,0.79,14.0,6
2184,6.3,0.39,0.08,1.7,0.066,3.0,20.0,0.9954,3.34,0.58,9.4,5
2185,8.1,0.67,0.55,1.8,0.1169999999999999,32.0,141.0,0.9968,3.17,0.62,9.4,5
2186,5.8,0.68,0.02,1.8,0.087,21.0,94.0,0.9944,3.54,0.52,10.0,5
2187,7.6,0.49,0.26,1.6,0.236,10.0,88.0,0.9968,3.11,0.8,9.3,5
2188,6.9,0.49,0.1,2.3,0.074,12.0,30.0,0.9959,3.42,0.58,10.2,6
2189,8.2,0.4,0.44,2.8,0.089,11.0,43.0,0.9975,3.53,0.61,10.5,6
2190,7.3,0.33,0.47,2.1,0.077,5.0,11.0,0.9958,3.33,0.53,10.3,6
2191,9.2,0.52,1.0,3.4,0.61,32.0,69.0,0.9996,2.74,2.0,9.4,4
2192,7.5,0.6,0.03,1.8,0.095,25.0,99.0,0.995,3.35,0.54,10.1,5
2193,7.1,0.43,0.42,5.5,0.07,29.0,129.0,0.9973,3.42,0.72,10.5,5
2194,7.1,0.43,0.42,5.5,0.071,28.0,128.0,0.9973,3.42,0.71,10.5,5
2195,7.1,0.68,0.0,2.2,0.073,12.0,22.0,0.9969,3.48,0.5,9.3,5
2196,6.8,0.6,0.18,1.9,0.079,18.0,86.0,0.9968,3.59,0.57,9.3,6
2197,7.6,0.95,0.03,2.0,0.09,7.0,20.0,0.9959,3.2,0.56,9.6,5
2198,7.6,0.68,0.02,1.3,0.072,9.0,20.0,0.9965,3.17,1.08,9.2,4
2199,7.8,0.53,0.04,1.7,0.076,17.0,31.0,0.9964,3.33,0.56,10.0,6
2200,7.4,0.6,0.26,7.3,0.07,36.0,121.0,0.9982,3.37,0.49,9.4,5
2201,7.3,0.59,0.26,7.2,0.07,35.0,121.0,0.9981,3.37,0.49,9.4,5
2202,7.8,0.63,0.48,1.7,0.1,14.0,96.0,0.9961,3.19,0.62,9.5,5
2203,6.8,0.64,0.1,2.1,0.085,18.0,101.0,0.9956,3.34,0.52,10.2,5
2204,7.3,0.55,0.03,1.6,0.072,17.0,42.0,0.9956,3.37,0.48,9.0,4
2205,6.8,0.63,0.07,2.1,0.089,11.0,44.0,0.9953,3.47,0.55,10.4,6
2206,7.5,0.705,0.24,1.8,0.36,15.0,63.0,0.9964,3.0,1.59,9.5,5
2207,7.9,0.885,0.03,1.8,0.0579999999999999,4.0,8.0,0.9972,3.36,0.33,9.1,4
2208,8.0,0.42,0.17,2.0,0.073,6.0,18.0,0.9972,3.29,0.61,9.2,6
2209,7.4,0.62,0.05,1.9,0.068,24.0,42.0,0.9961,3.42,0.57,11.5,6
2210,7.3,0.38,0.21,2.0,0.08,7.0,35.0,0.9961,3.33,0.47,9.5,5
2211,6.9,0.5,0.04,1.5,0.085,19.0,49.0,0.9958,3.35,0.78,9.5,5
2212,7.5,0.52,0.42,2.3,0.087,8.0,38.0,0.9972,3.58,0.61,10.5,6
2213,7.0,0.805,0.0,2.5,0.068,7.0,20.0,0.9969,3.48,0.56,9.6,5
2214,8.8,0.61,0.14,2.4,0.067,10.0,42.0,0.9969,3.19,0.59,9.5,5
2215,8.9,0.61,0.49,2.0,0.27,23.0,110.0,0.9972,3.12,1.02,9.3,5
2216,7.2,0.73,0.02,2.5,0.076,16.0,42.0,0.9972,3.44,0.52,9.3,5
2217,6.8,0.61,0.2,1.8,0.077,11.0,65.0,0.9971,3.54,0.58,9.3,5
2218,6.7,0.62,0.21,1.9,0.079,8.0,62.0,0.997,3.52,0.58,9.3,6
2219,8.9,0.31,0.57,2.0,0.111,26.0,85.0,0.9971,3.26,0.53,9.7,5
2220,7.4,0.39,0.48,2.0,0.0819999999999999,14.0,67.0,0.9972,3.34,0.55,9.2,5
2221,7.7,0.705,0.1,2.6,0.084,9.0,26.0,0.9976,3.39,0.49,9.7,5
2222,7.9,0.5,0.33,2.0,0.084,15.0,143.0,0.9968,3.2,0.55,9.5,5
2223,7.9,0.49,0.32,1.9,0.0819999999999999,17.0,144.0,0.9968,3.2,0.55,9.5,5
2224,8.2,0.5,0.35,2.9,0.077,21.0,127.0,0.9976,3.23,0.62,9.4,5
2225,6.4,0.37,0.25,1.9,0.074,21.0,49.0,0.9974,3.57,0.62,9.8,6
2226,6.8,0.63,0.12,3.8,0.099,16.0,126.0,0.9969,3.28,0.61,9.5,5
2227,7.6,0.55,0.21,2.2,0.071,7.0,28.0,0.9964,3.28,0.55,9.7,5
2228,7.8,0.59,0.33,2.0,0.074,24.0,120.0,0.9968,3.25,0.54,9.4,5
2229,7.3,0.58,0.3,2.4,0.074,15.0,55.0,0.9968,3.46,0.59,10.2,5
2230,11.5,0.3,0.6,2.0,0.067,12.0,27.0,0.9981,3.11,0.97,10.1,6
2231,5.4,0.835,0.08,1.2,0.046,13.0,93.0,0.9924,3.57,0.85,13.0,7
2232,6.9,1.09,0.06,2.1,0.061,12.0,31.0,0.9948,3.51,0.43,11.4,4
2233,9.6,0.32,0.47,1.4,0.0559999999999999,9.0,24.0,0.99695,3.22,0.82,10.3,7
2234,8.8,0.37,0.48,2.1,0.0969999999999999,39.0,145.0,0.9975,3.04,1.03,9.3,5
2235,6.8,0.5,0.11,1.5,0.075,16.0,49.0,0.99545,3.36,0.79,9.5,5
2236,7.0,0.42,0.35,1.6,0.088,16.0,39.0,0.9961,3.34,0.55,9.2,5
2237,7.0,0.43,0.36,1.6,0.089,14.0,37.0,0.99615,3.34,0.56,9.2,6
2238,12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,7
2239,7.8,0.57,0.31,1.8,0.069,26.0,120.0,0.99625,3.29,0.53,9.3,5
2240,7.8,0.44,0.28,2.7,0.1,18.0,95.0,0.9966,3.22,0.67,9.4,5
2241,11.0,0.3,0.58,2.1,0.054,7.0,19.0,0.998,3.31,0.88,10.5,7
2242,9.7,0.53,0.6,2.0,0.039,5.0,19.0,0.99585,3.3,0.86,12.4,6
2243,8.0,0.725,0.24,2.8,0.083,10.0,62.0,0.99685,3.35,0.56,10.0,6
2244,11.6,0.44,0.64,2.1,0.059,5.0,15.0,0.998,3.21,0.67,10.2,6
2245,8.2,0.57,0.26,2.2,0.06,28.0,65.0,0.9959,3.3,0.43,10.1,5
2246,7.8,0.735,0.08,2.4,0.092,10.0,41.0,0.9974,3.24,0.71,9.8,6
2247,7.0,0.49,0.49,5.6,0.06,26.0,121.0,0.9974,3.34,0.76,10.5,5
